5283,Children's Family Services,Equipment and Materials Purcha,11/27/2016,sipcot,12000
6227,Regional Enterprise,Professional Services,11/28/2016,pallikarnai,164500
5191,Children's Family Services,Miscellaneous Expenses,11/28/2016,medavakkam,1748
6547,Children's Family Services,Cleaning and domestic material,11/29/2016,karapakkam,1539
7067,Children's Family Services,E19 - Learning Resources,11/29/2016,karapakkam,440
5695,Assurance,Other Vehicle Costs,11/29/2016,karapakkam,1150
6301,Children's Family Services,Food Costs,11/30/2016,pallikarnai,16684
5220,Assurance,Other Vehicle Costs,11/30/2016,sipcot,1150
3177,Children's Education & Skills,Miscellaneous Expenses,11/30/2016,medavakkam,7200
7068,Children's Family Services,Cleaning and domestic material,11/30/2016,pallikarnai,800
5889,Children's Family Services,Food Costs,11/30/2016,sipcot,1755
6822,Customer Support Group,Fees and Charges,11/30/2016,sipcot,18960
5494,Children's Family Services,Other Services,11/30/2016,karapakkam,3000
5034,Assurance,Other Vehicle Costs,11/30/2016,pallikarnai,1150
6909,Children's Family Services,Equipment and Materials Purcha,12/2/2016,sipcot,6420
6501,Children's Family Services,Other Transfer Payments to Soc,12/2/2016,karapakkam,12999
4437,Children's Family Services,Books-CDs-Audio-Video,12/2/2016,medavakkam,1000
4757,Streetscene,Vehicle Running Costs,12/2/2016,pallikarnai,16750
6486,Children's Family Services,Equipment and Materials Purcha,12/2/2016,karapakkam,699
5483,Children's Family Services,Equipment and Materials Purcha,12/2/2016,sipcot,14998
7319,Children's Family Services,Other Services,12/2/2016,karapakkam,36878
5320,Children's Family Services,Printing-Contract,12/3/2016,pallikarnai,21635
7216,Streetscene,Vehicle Running Costs,12/3/2016,pallikarnai,22750
6620,Streetscene,Vehicle Running Costs,12/3/2016,pallikarnai,16750
5668,Children's Family Services,Food Costs,12/4/2016,medavakkam,4140
4141,Children's Family Services,Telephones Calls,12/4/2016,karapakkam,34945
5438,Children's Family Services,Publications,12/4/2016,sipcot,999
5704,Children's Service DSG,Books-CDs-Audio-Video,12/4/2016,sipcot,2012
4967,Children's Family Services,Food Costs,12/5/2016,sipcot,3136
4897,Children's Family Services,Food Costs,12/5/2016,pallikarnai,500
6177,Children's Education & Skills,Cleaning and domestic material,12/5/2016,karapakkam,33000
5748,Children's Family Services,Food Costs,12/5/2016,sipcot,17397
6088,Children's Family Services,Food Costs,12/5/2016,medavakkam,340
4596,Commissioning,Equipment and Materials Purcha,12/6/2016,karapakkam,11433
6351,Children's Education & Skills,Software Licences & Support,12/6/2016,karapakkam,240
6678,Adults and Communities,Training,12/6/2016,sipcot,16393
7243,Children's Family Services,Other Transfer Payments to Soc,12/6/2016,sipcot,1419
6885,Children's Family Services,Books-CDs-Audio-Video,12/6/2016,sipcot,2796
4812,Children's Family Services,Water Services,12/7/2016,sipcot,3591
4791,Children's Family Services,Equipment and Materials Purcha,12/7/2016,karapakkam,39621
6027,Children's Family Services,Food Costs,12/7/2016,pallikarnai,3600
6923,Children's Family Services,Other Transfer Payments to Soc,12/7/2016,pallikarnai,5712
4494,Children's Education & Skills,Travelling Expenses,12/7/2016,medavakkam,1385
5309,Children's Family Services,Cleaning and domestic material,12/8/2016,karapakkam,1905
6336,Children's Service DSG,Books-CDs-Audio-Video,12/8/2016,sipcot,2986
5923,Children's Family Services,Travelling Expenses,12/8/2016,sipcot,2000
5686,Children's Family Services,Cleaning and domestic material,12/8/2016,sipcot,1396
3251,Children's Family Services,Equipment and Materials Purcha,12/9/2016,medavakkam,2857
5149,Adults and Communities,Training,12/9/2016,pallikarnai,21073
6455,Children's Family Services,Other Transfer Payments to Soc,12/9/2016,karapakkam,3096
6066,Children's Family Services,Equipment and Materials Purcha,12/9/2016,pallikarnai,12617
5655,Streetscene,Equipment and Materials Purcha,12/9/2016,karapakkam,535
5732,Children's Family Services,Equipment and Materials Purcha,12/9/2016,sipcot,3000
5724,Children's Service DSG,Equipment and Materials Purcha,12/10/2016,medavakkam,1784
4839,Children's Family Services,Equipment and Materials Purcha,12/10/2016,pallikarnai,96180
5754,Adults and Communities,Books-CDs-Audio-Video,12/10/2016,pallikarnai,7200
6333,Streetscene,Equipment and Materials Purcha,12/10/2016,karapakkam,1803
5294,Children's Education & Skills,Cleaning and domestic material,12/10/2016,karapakkam,9750
4724,Children's Family Services,Equipment and Materials Purcha,12/10/2016,karapakkam,14550
4886,Children's Family Services,Other Services,12/11/2016,pallikarnai,700
6043,Children's Family Services,Travelling Expenses,12/11/2016,pallikarnai,2000
5069,Commissioning,Equipment and Materials Purcha,12/13/2016,pallikarnai,5825
6342,Children's Family Services,Education CFR Administrative S,12/13/2016,medavakkam,2700
4652,Children's Education & Skills,Travelling Expenses,12/14/2016,sipcot,2450
4569,Children's Family Services,Miscellaneous Expenses,12/15/2016,pallikarnai,712
4499,Children's Family Services,Other Services,12/15/2016,karapakkam,2998
5620,Children's Family Services,Other Transfer Payments to Soc,12/15/2016,karapakkam,50600
6197,Children's Family Services,General Office Expenses,12/16/2016,sipcot,1675
5833,Children's Family Services,Travelling Expenses,12/16/2016,pallikarnai,2000
7261,Children's Family Services,Building Repairs & Maintenance,12/16/2016,medavakkam,3449
3274,Children's Family Services,Other Services,12/16/2016,medavakkam,4157
4577,Children's Education & Skills,Food Costs,12/16/2016,karapakkam,43332
5657,Children's Family Services,Other Transfer Payments to Soc,12/16/2016,pallikarnai,1200
4159,Children's Family Services,Equipment and Materials Purcha,12/17/2016,medavakkam,352
3057,Children's Family Services,Food Costs,12/17/2016,pallikarnai,1500
4747,Children's Family Services,Food Costs,12/17/2016,pallikarnai,397
4456,Children's Education & Skills,Travelling Expenses,12/17/2016,medavakkam,1385
6236,Streetscene,Equipment and Materials Purcha,12/18/2016,medavakkam,15238
5974,Children's Family Services,Equipment and Materials Purcha,12/18/2016,pallikarnai,3652
6075,Children's Family Services,Equipment and Materials Purcha,12/18/2016,karapakkam,10894
5855,Commissioning,Other Transfer Payments to Soc,12/19/2016,medavakkam,28250
5847,Children's Family Services,Equipment and Materials Purcha,12/19/2016,pallikarnai,2914
3118,Children's Education & Skills,Equipment and Materials Purcha,12/19/2016,pallikarnai,13750
5596,Children's Family Services,Food Costs,12/19/2016,sipcot,2350
5721,Children's Family Services,Cleaning and domestic material,12/20/2016,sipcot,500
3112,Children's Family Services,Food Costs,12/20/2016,sipcot,7500
3073,Children's Family Services,Equipment and Materials Purcha,12/21/2016,pallikarnai,600
5789,Children's Family Services,Books-CDs-Audio-Video,12/21/2016,sipcot,312
5090,Children's Education & Skills,Equipment and Materials Purcha,12/21/2016,pallikarnai,13550
7325,Children's Family Services,Telephones Calls,12/21/2016,medavakkam,6715
4136,Children's Family Services,Other Agencies - Third Party P,12/22/2016,medavakkam,15000
5906,Children's Family Services,Cleaning and domestic material,12/22/2016,sipcot,160
5733,Children's Education & Skills,Consumable Catering Supplies,12/23/2016,sipcot,6150
5665,Children's Education & Skills,Equipment and Materials Repair,12/23/2016,pallikarnai,11000
5916,Children's Family Services,Other Services,12/23/2016,medavakkam,3250
5762,Children's Family Services,Books-CDs-Audio-Video,12/23/2016,sipcot,3478
5296,Streetscene,Vehicle Running Costs,12/23/2016,karapakkam,22750
6366,Children's Family Services,Travelling Expenses,12/24/2016,pallikarnai,2000
6654,Children's Family Services,Food Costs,12/24/2016,pallikarnai,479
6411,Assurance,Pool Transport Charges,12/25/2016,medavakkam,2890
5409,Children's Family Services,Equipment and Materials Purcha,12/26/2016,sipcot,75175
6679,Children's Family Services,Equipment and Materials Purcha,12/26/2016,karapakkam,2699
6728,Commissioning,Equipment and Materials Purcha,12/26/2016,medavakkam,648
5750,Children's Family Services,Other Services,12/26/2016,karapakkam,3998
4544,Children's Family Services,Telephones Calls,12/27/2016,medavakkam,9922
5038,Children's Family Services,Other Services,12/27/2016,pallikarnai,9500
6516,Children's Education & Skills,Food Costs,12/27/2016,karapakkam,24784
4213,Children's Family Services,Food Costs,12/28/2016,pallikarnai,20569
6827,Children's Family Services,E19 - Learning Resources,12/28/2016,karapakkam,5415
5435,Children's Family Services,Other Transfer Payments to Soc,12/28/2016,medavakkam,12417
5565,Children's Family Services,Other Services,12/28/2016,medavakkam,30
5760,Children's Family Services,Cleaning and domestic material,12/29/2016,sipcot,42
5994,Children's Family Services,Travelling Expenses,12/29/2016,sipcot,5250
6801,Children's Service DSG,Subscriptions,12/29/2016,sipcot,8000
3059,Assurance,Miscellaneous Expenses,12/29/2016,pallikarnai,283
5918,Children's Family Services,Food Costs,12/30/2016,karapakkam,14284
6323,Children's Family Services,Equipment and Materials Purcha,12/30/2016,karapakkam,4633
3145,Assurance,Other Services,12/30/2016,sipcot,44800
4151,Children's Education & Skills,Consumable Catering Supplies,12/30/2016,karapakkam,13650
4803,Children's Education & Skills,Equipment and Materials Purcha,12/31/2016,karapakkam,1076
5057,Streetscene,Vehicle Running Costs,12/31/2016,karapakkam,22750
7240,Children's Service DSG,Professional Services,12/31/2016,pallikarnai,50000
4638,Children's Family Services,Equipment and Materials Purcha,1/1/2017,sipcot,30998
5718,Assurance,Cleaning and domestic material,1/1/2017,karapakkam,2100
6304,Streetscene,Equipment and Materials Purcha,1/2/2017,sipcot,3005
5831,Children's Family Services,Equipment and Materials Purcha,1/2/2017,pallikarnai,1147
5457,Children's Family Services,Other Transfer Payments to Soc,1/2/2017,sipcot,1200
6055,Children's Family Services,Food Costs,1/2/2017,karapakkam,397
5759,Children's Family Services,Miscellaneous Expenses,1/2/2017,medavakkam,9004
6681,Children's Family Services,Equipment and Materials Purcha,1/2/2017,pallikarnai,26323
4847,Children's Family Services,Other Services,1/2/2017,medavakkam,1985
5698,Children's Family Services,Equipment and Materials Purcha,1/3/2017,pallikarnai,21225
6308,Children's Family Services,Other Transfer Payments to Soc,1/3/2017,sipcot,5701
7141,Children's Education & Skills,Travelling Expenses,1/4/2017,sipcot,2020
6495,Children's Education & Skills,Equipment and Materials Purcha,1/4/2017,karapakkam,1376
4221,Children's Family Services,Equipment and Materials Purcha,1/4/2017,medavakkam,700
4815,Assurance,Miscellaneous Expenses,1/4/2017,pallikarnai,84
5554,Children's Family Services,Other Transfer Payments to Soc,1/4/2017,medavakkam,6500
4448,Children's Education & Skills,Travelling Expenses,1/4/2017,pallikarnai,1704
6096,Children's Family Services,Cleaning and domestic material,1/5/2017,pallikarnai,1318
5252,Children's Family Services,Travelling Expenses,1/5/2017,pallikarnai,2000
4618,Children's Education & Skills,Consumable Catering Supplies,1/5/2017,pallikarnai,12000
5594,Assurance,Miscellaneous Expenses,1/6/2017,sipcot,1160
6030,Children's Family Services,Food Costs,1/6/2017,karapakkam,795
4701,Children's Family Services,Food Costs,1/7/2017,karapakkam,600
5001,Children's Family Services,Equipment and Materials Purcha,1/7/2017,medavakkam,3500
4691,Children's Education & Skills,Travelling Expenses,1/7/2017,karapakkam,2450
6555,Children's Family Services,Miscellaneous Expenses,1/8/2017,medavakkam,16200
4348,Children's Family Services,Food Costs,1/8/2017,pallikarnai,2650
5693,Children's Family Services,Travelling Expenses,1/8/2017,pallikarnai,2000
5605,Children's Education & Skills,Food Costs,1/9/2017,pallikarnai,44730
5021,Children's Family Services,Food Costs,1/9/2017,sipcot,17198
4646,Children's Education & Skills,Travelling Expenses,1/9/2017,karapakkam,1385
5809,Children's Family Services,Miscellaneous Expenses,1/10/2017,sipcot,32500
4302,Children's Family Services,Food Costs,1/10/2017,karapakkam,13727
4359,Children's Family Services,Cleaning and domestic material,1/10/2017,sipcot,292
6202,Children's Family Services,Equipment and Materials Purcha,1/10/2017,karapakkam,1338
5241,Children's Family Services,Telephones Calls,1/10/2017,pallikarnai,7493
5159,Children's Family Services,Books-CDs-Audio-Video,1/10/2017,sipcot,2178
4714,Children's Family Services,Cleaning and domestic material,1/11/2017,pallikarnai,3425
6131,Children's Family Services,Equipment and Materials Purcha,1/11/2017,medavakkam,598
4561,Children's Education & Skills,Food Costs,1/11/2017,pallikarnai,17996
7028,Children's Family Services,E25 - Catering Supplies,1/11/2017,sipcot,2109
4229,Children's Family Services,Equipment and Materials Purcha,1/12/2017,karapakkam,5657
6849,Assurance,Miscellaneous Expenses,1/12/2017,pallikarnai,100
4631,Children's Family Services,Travelling Expenses,1/12/2017,sipcot,65
6029,Children's Family Services,Travelling Expenses,1/13/2017,medavakkam,500
7010,Children's Family Services,E25 - Catering Supplies,1/13/2017,karapakkam,12764
6857,Children's Family Services,Building Repairs & Maintenance,1/13/2017,sipcot,2496
3235,Children's Education & Skills,Travelling Expenses,1/13/2017,sipcot,1704
6416,Children's Family Services,Other Services,1/14/2017,pallikarnai,150
4585,Children's Family Services,Other Agencies - Third Party P,1/14/2017,karapakkam,4530
6901,Children's Family Services,Books-CDs-Audio-Video,1/14/2017,sipcot,1270
6979,Children's Family Services,Books-CDs-Audio-Video,1/15/2017,sipcot,26070
4434,Children's Family Services,Food Costs,1/15/2017,pallikarnai,1401
4741,Children's Family Services,Other Services,1/16/2017,pallikarnai,5696
5858,Children's Family Services,General Office Expenses,1/16/2017,pallikarnai,3410
5723,Children's Family Services,Travelling Expenses,1/17/2017,sipcot,1150
5938,Children's Family Services,Equipment and Materials Purcha,1/17/2017,karapakkam,122
6346,Children's Family Services,Food Costs,1/17/2017,sipcot,2693
6053,Children's Family Services,Food Costs,1/17/2017,sipcot,150
4447,Children's Education & Skills,Food Costs,1/18/2017,karapakkam,1068
5820,Children's Family Services,Equipment and Materials Purcha,1/18/2017,karapakkam,2877
4837,Children's Family Services,Other Transfer Payments to Soc,1/18/2017,karapakkam,85
4878,Children's Family Services,Food Costs,1/18/2017,pallikarnai,20486
4951,Children's Family Services,Cleaning and domestic material,1/18/2017,pallikarnai,882
3117,Children's Family Services,Food Costs,1/18/2017,medavakkam,2000
5518,Children's Family Services,Other Services,1/19/2017,pallikarnai,1998
5964,Children's Education & Skills,Food Costs,1/20/2017,pallikarnai,48226
7607,Children's Service DSG,Equipment and Materials Purcha,1/20/2017,pallikarnai,9190
5805,Children's Family Services,Food Costs,1/20/2017,pallikarnai,650
6462,Children's Family Services,Travelling Expenses,1/20/2017,karapakkam,2000
6020,Children's Family Services,Equipment and Materials Purcha,1/20/2017,pallikarnai,1083
4806,Children's Family Services,Travelling Expenses,1/21/2017,pallikarnai,2000
4564,Children's Education & Skills,Equipment and Materials Purcha,1/23/2017,pallikarnai,1950
6905,Children's Family Services,Food Costs,1/24/2017,medavakkam,2760
5785,Children's Family Services,Miscellaneous Expenses,1/24/2017,sipcot,28900
5525,Commissioning,Furniture-Purchase-Repair,1/24/2017,medavakkam,398400
4684,Children's Family Services,E25 - Catering Supplies,1/24/2017,pallikarnai,738
4254,Children's Family Services,Equipment and Materials Purcha,1/24/2017,sipcot,2575
4902,Children's Family Services,Travelling Expenses,1/24/2017,sipcot,20700
6727,Commissioning,Equipment and Materials Purcha,1/24/2017,sipcot,13200
7305,Children's Family Services,Other Services,1/25/2017,karapakkam,1110
4950,Children's Family Services,Travelling Expenses,1/25/2017,sipcot,2000
7122,Assurance,Miscellaneous Expenses,1/26/2017,sipcot,1262
4799,Children's Family Services,Food Costs,1/26/2017,sipcot,13840
4203,Children's Education & Skills,Travelling Expenses,1/26/2017,karapakkam,1385
4683,Children's Family Services,Other Transfer Payments to Soc,1/27/2017,karapakkam,33221
5816,Children's Family Services,Training,1/28/2017,medavakkam,19995
6775,Children's Family Services,Travelling Expenses,1/28/2017,pallikarnai,2000
4607,Children's Family Services,Food Costs,1/28/2017,medavakkam,3285
3045,Children's Education & Skills,Travelling Expenses,1/29/2017,medavakkam,1704
6114,Children's Family Services,Equipment and Materials Purcha,1/30/2017,karapakkam,1198
4515,Streetscene,Vehicle Running Costs,1/30/2017,medavakkam,22750
4827,Children's Family Services,Other Transfer Payments to Soc,1/30/2017,karapakkam,2457
7001,Children's Family Services,Travelling Expenses,1/30/2017,karapakkam,2000
7359,Children's Family Services,Food Costs,1/30/2017,pallikarnai,450
7273,Children's Service DSG,Equipment and Materials Purcha,1/30/2017,karapakkam,35900
5369,Children's Family Services,Cleaning and domestic material,1/30/2017,medavakkam,3204
4836,Children's Family Services,Other Transfer Payments to Soc,1/31/2017,karapakkam,335
3186,Children's Family Services,Food Costs,1/31/2017,medavakkam,1675
4280,Children's Education & Skills,Travelling Expenses,1/31/2017,karapakkam,1385
6275,Children's Service DSG,Equipment and Materials Purcha,1/31/2017,karapakkam,6500
6293,Children's Family Services,Travelling Expenses,2/2/2017,medavakkam,2000
5128,Children's Family Services,Building Repairs & Maintenance,2/2/2017,medavakkam,8125
5816,Children's Family Services,Food Costs,2/2/2017,medavakkam,15778
5837,Children's Family Services,Travelling Expenses,2/3/2017,sipcot,4000
6751,Children's Family Services,Food Costs,2/3/2017,medavakkam,450
5400,Streetscene,Equipment and Materials Purcha,2/3/2017,pallikarnai,3250
6004,Children's Family Services,Equipment and Materials Purcha,2/4/2017,medavakkam,3276
4948,Children's Family Services,Other Transfer Payments to Soc,2/4/2017,karapakkam,635
5124,Adults and Communities,Miscellaneous Expenses,2/5/2017,sipcot,10500
3300,Children's Family Services,Food Costs,2/5/2017,medavakkam,25301
5098,Children's Family Services,Travelling Expenses,2/5/2017,medavakkam,2000
6562,Children's Family Services,Cleaning and domestic material,2/5/2017,pallikarnai,1152
7178,Children's Family Services,Cleaning and domestic material,2/6/2017,pallikarnai,12352
6895,Children's Family Services,Equipment and Materials Purcha,2/7/2017,medavakkam,700
3089,Children's Family Services,Training,2/7/2017,karapakkam,28320
6729,Commissioning,Equipment and Materials Purcha,2/7/2017,pallikarnai,2085
4787,Children's Family Services,Equipment and Materials Purcha,2/8/2017,pallikarnai,549
3046,Children's Education & Skills,Travelling Expenses,2/8/2017,sipcot,1704
3052,Commissioning,Training,2/8/2017,medavakkam,6955
7287,Children's Family Services,Equipment and Materials Purcha,2/8/2017,medavakkam,999
5160,Children's Family Services,Travelling Expenses,2/9/2017,pallikarnai,1080
5496,Assurance,Pool Transport Charges,2/9/2017,sipcot,2890
5588,Children's Family Services,Other Transfer Payments to Soc,2/9/2017,medavakkam,6498
7280,Assurance,Equipment and Materials Purcha,2/10/2017,sipcot,425
4723,Children's Education & Skills,Food Costs,2/10/2017,pallikarnai,43216
5196,Children's Family Services,Food Costs,2/10/2017,sipcot,10813
4863,Children's Family Services,Other Services,2/10/2017,sipcot,900
6284,Children's Family Services,Food Costs,2/11/2017,karapakkam,6865
5432,Children's Family Services,Food Costs,2/11/2017,karapakkam,700
6777,Commissioning,Conference Expenses,2/11/2017,karapakkam,5000
5404,Children's Family Services,Travelling Expenses,2/12/2017,sipcot,10200
6083,Children's Family Services,Training,2/12/2017,karapakkam,77500
4769,Children's Family Services,Training,2/13/2017,karapakkam,25000
5463,Children's Family Services,Food Costs,2/13/2017,pallikarnai,317
5211,Children's Education & Skills,Travelling Expenses,2/13/2017,medavakkam,8570
6130,Children's Family Services,Other Services,2/13/2017,medavakkam,2499
7075,Children's Family Services,Equipment and Materials Purcha,2/14/2017,pallikarnai,7773
5872,Children's Family Services,Equipment and Materials Purcha,2/14/2017,sipcot,9164
4699,Children's Family Services,Food Costs,2/14/2017,medavakkam,2696
5946,Children's Family Services,Equipment and Materials Purcha,2/15/2017,sipcot,187
5251,Commissioning,Equipment and Materials Purcha,2/15/2017,medavakkam,4003
6097,Children's Family Services,Stationery,2/15/2017,pallikarnai,299
5804,Children's Family Services,Stationery,2/15/2017,sipcot,20800
7285,Children's Family Services,Other Services,2/15/2017,pallikarnai,3992
6959,Children's Family Services,Telephones Calls,2/16/2017,sipcot,7860
6812,Children's Family Services,Equipment and Materials Purcha,2/16/2017,sipcot,1634
5549,Children's Family Services,Equipment and Materials Purcha,2/16/2017,medavakkam,9340
7060,Children's Family Services,Other Services,2/16/2017,medavakkam,1866
4152,Children's Family Services,Equipment and Materials Purcha,2/17/2017,pallikarnai,6400
3034,Children's Family Services,Subscriptions,2/17/2017,pallikarnai,5796
6848,Children's Family Services,Equipment and Materials Purcha,2/17/2017,karapakkam,266
5544,Children's Family Services,Travelling Expenses,2/18/2017,karapakkam,270
5795,Children's Family Services,Publications,2/18/2017,pallikarnai,60
5384,Children's Family Services,E25 - Catering Supplies,2/18/2017,sipcot,11552
5653,Streetscene,Books-CDs-Audio-Video,2/18/2017,medavakkam,8998
5730,Children's Education & Skills,Food Costs,2/20/2017,medavakkam,35073
3240,Children's Family Services,Other Services,2/20/2017,medavakkam,1690
5624,Children's Education & Skills,Training,2/21/2017,medavakkam,3542
5338,Children's Family Services,Other Agencies - Third Party P,2/21/2017,karapakkam,2300
6343,Children's Family Services,Other Transfer Payments to Soc,2/21/2017,karapakkam,1000
5204,Children's Education & Skills,Equipment and Materials Purcha,2/21/2017,pallikarnai,2426
5056,Streetscene,Vehicle Running Costs,2/22/2017,medavakkam,16750
4298,Children's Family Services,Equipment and Materials Purcha,2/22/2017,karapakkam,7512
6954,Children's Family Services,Equipment and Materials Purcha,2/22/2017,karapakkam,1000
4261,Children's Family Services,Publications,2/23/2017,sipcot,60
6381,Children's Family Services,Building Repairs & Maintenance,2/23/2017,sipcot,3692
6280,Children's Family Services,E19 - Learning Resources,2/24/2017,karapakkam,3333
5977,Children's Family Services,Other Transfer Payments to Soc,2/24/2017,sipcot,8100
5555,Children's Family Services,Travelling Expenses,2/24/2017,medavakkam,1080
4465,Children's Family Services,Travelling Expenses,2/24/2017,sipcot,2000
6843,Children's Family Services,Food Costs,2/24/2017,medavakkam,200
5662,Children's Education & Skills,Equipment and Materials Purcha,2/25/2017,medavakkam,12599
4651,Children's Education & Skills,Travelling Expenses,2/25/2017,sipcot,2450
3220,Children's Family Services,Equipment and Materials Purcha,2/25/2017,karapakkam,6125
6804,Children's Family Services,E25 - Catering Supplies,2/25/2017,sipcot,9179
6316,Children's Education & Skills,Food Costs,2/25/2017,sipcot,3450
5114,Children's Education & Skills,Equipment and Materials Purcha,2/25/2017,medavakkam,49500
4323,Children's Family Services,Food Costs,2/26/2017,medavakkam,7475
4205,Children's Family Services,Other Services,2/26/2017,sipcot,4193
5706,Children's Family Services,Food Costs,2/26/2017,sipcot,16045
4898,Commissioning,Training,2/26/2017,medavakkam,35000
5772,Children's Family Services,Travelling Expenses,2/27/2017,pallikarnai,1000
3171,Children's Family Services,Miscellaneous Expenses,2/28/2017,sipcot,1100
5183,Children's Family Services,Other Transfer Payments to Soc,2/28/2017,karapakkam,19842
5746,Commissioning,IT Services,2/28/2017,medavakkam,11433
6110,Children's Family Services,Cleaning and domestic material,2/28/2017,pallikarnai,496
4597,Children's Family Services,Other Services,2/28/2017,medavakkam,11900
5096,Streetscene,Vehicle Running Costs,2/28/2017,medavakkam,22750
5493,Children's Family Services,Miscellaneous Expenses,3/1/2017,karapakkam,7020
6878,Children's Family Services,Education CFR Administrative S,3/1/2017,pallikarnai,333
6806,Children's Family Services,Education CFR Administrative S,3/1/2017,karapakkam,8569
5452,Children's Family Services,Travelling Expenses,3/1/2017,pallikarnai,2000
7639,Children's Family Services,Food Costs,3/2/2017,pallikarnai,450
5818,Children's Family Services,Other Services,3/2/2017,sipcot,2837
6354,Children's Service DSG,Equipment and Materials Purcha,3/2/2017,karapakkam,5399
6991,Children's Family Services,Other Services,3/2/2017,sipcot,1878
6670,Children's Family Services,Other Services,3/3/2017,pallikarnai,1284
4279,Children's Education & Skills,Travelling Expenses,3/3/2017,pallikarnai,1704
7120,Children's Family Services,Food Costs,3/3/2017,karapakkam,2770
5661,Adults and Communities,Miscellaneous Expenses,3/4/2017,medavakkam,3333
4227,Children's Family Services,Publications,3/4/2017,sipcot,60
3245,Children's Family Services,Telephones Calls,3/5/2017,sipcot,8840
7047,Children's Family Services,Miscellaneous Expenses,3/5/2017,medavakkam,4400
6407,Children's Education & Skills,Food Costs,3/5/2017,karapakkam,48970
4937,Commissioning,Equipment and Materials Purcha,3/5/2017,pallikarnai,11433
3206,Children's Family Services,Travelling Expenses,3/6/2017,pallikarnai,2540
5349,Children's Family Services,Equipment and Materials Purcha,3/7/2017,karapakkam,22333
3263,Children's Education & Skills,Food Costs,3/9/2017,pallikarnai,716
6215,Children's Family Services,Equipment and Materials Purcha,3/9/2017,pallikarnai,1497
6505,Children's Family Services,Food Costs,3/9/2017,medavakkam,14008
5427,Children's Family Services,Building Repairs & Maintenance,3/9/2017,medavakkam,4993
3293,Children's Education & Skills,Travelling Expenses,3/10/2017,medavakkam,1385
5072,Children's Family Services,Cleaning and domestic material,3/10/2017,medavakkam,1000
5740,Children's Family Services,Travelling Expenses,3/11/2017,sipcot,2000
5262,Children's Family Services,Other Services,3/12/2017,karapakkam,674
4384,Children's Education & Skills,Travelling Expenses,3/12/2017,sipcot,1704
4536,Customer Support Group,Publications,3/12/2017,pallikarnai,14550
6860,Children's Family Services,Legal and Court Fees,3/12/2017,pallikarnai,4000
3187,Children's Family Services,Equipment and Materials Purcha,3/13/2017,medavakkam,2146
7630,Children's Family Services,Building Repairs & Maintenance,3/14/2017,karapakkam,605
4249,Children's Education & Skills,Equipment and Materials Repair,3/14/2017,karapakkam,2772
5652,Streetscene,Equipment and Materials Purcha,3/14/2017,medavakkam,3495
6608,Children's Family Services,Books-CDs-Audio-Video,3/15/2017,medavakkam,1167
5814,Children's Family Services,Food Costs,3/15/2017,medavakkam,3342
3292,Children's Education & Skills,Travelling Expenses,3/16/2017,karapakkam,1385
4188,Children's Education & Skills,Travelling Expenses,3/16/2017,sipcot,1385
5836,Children's Family Services,Other Services,3/16/2017,karapakkam,3000
6768,Children's Family Services,Education CFR Administrative S,3/16/2017,medavakkam,2520
6614,Children's Family Services,Cleaning and domestic material,3/17/2017,medavakkam,2160
5032,Children's Family Services,Other Transfer Payments to Soc,3/18/2017,pallikarnai,1485
6566,Children's Family Services,Food Costs,3/20/2017,medavakkam,500
6612,Children's Family Services,Equipment and Materials Purcha,3/20/2017,pallikarnai,400
6424,Children's Family Services,Building Repairs & Maintenance,3/20/2017,karapakkam,4258
6028,Children's Family Services,Travelling Expenses,3/21/2017,medavakkam,500
6705,Children's Family Services,Food Costs,3/21/2017,medavakkam,1110
5756,Children's Family Services,Books-CDs-Audio-Video,3/22/2017,sipcot,2385
7351,Children's Family Services,Travelling Expenses,3/22/2017,sipcot,4000
5850,Children's Family Services,Equipment and Materials Purcha,3/22/2017,karapakkam,1499
6997,Children's Family Services,Travelling Expenses,3/23/2017,pallikarnai,5020
3064,Children's Family Services,Food Costs,3/23/2017,medavakkam,12512
5803,Children's Family Services,Cleaning and domestic material,3/23/2017,pallikarnai,1470
6842,Children's Family Services,Miscellaneous Expenses,3/23/2017,karapakkam,2100
7046,Children's Family Services,Food Costs,3/23/2017,karapakkam,1311
5073,Children's Family Services,Food Costs,3/23/2017,sipcot,8705
6259,Children's Family Services,Travelling Expenses,3/24/2017,pallikarnai,4000
6076,Children's Family Services,Equipment and Materials Purcha,3/24/2017,karapakkam,4999
7256,Children's Education & Skills,Stationery,3/24/2017,pallikarnai,2667
4818,Assurance,Miscellaneous Expenses,3/24/2017,karapakkam,2500
4161,Children's Family Services,Food Costs,3/24/2017,medavakkam,500
4274,Children's Education & Skills,Travelling Expenses,3/25/2017,sipcot,1704
4755,Streetscene,Vehicle Running Costs,3/25/2017,sipcot,22750
3142,Children's Education & Skills,Food Costs,3/25/2017,karapakkam,9600
3261,Children's Family Services,Food Costs,3/25/2017,pallikarnai,3504
5023,Children's Family Services,Miscellaneous Expenses,3/25/2017,medavakkam,2200
5915,Children's Family Services,Food Costs,3/25/2017,karapakkam,396
5052,Streetscene,Vehicle Running Costs,3/26/2017,sipcot,22750
5720,Children's Family Services,Other Services,3/26/2017,medavakkam,832
4375,Children's Family Services,E25 - Catering Supplies,3/26/2017,karapakkam,583
7057,Children's Family Services,Equipment and Materials Purcha,3/27/2017,karapakkam,2022
